id;f_0;f_1;f_2;f_3;f_4;f_5;f_6;f_7;f_8;f_9
9b701478677d423784de76b1e0198874;I;0.485;0.38;1400.0000000000002;0.673;0.2175;0.13;0.195;SHORT;2.95
a26355ff069b413d9f3b06f52c63e441;F;0.645;0.52;1750.0;1.45;0.667;0.2665;0.355;SHORT;1.4320445
1644653bbe38460aaf2e09b26b06f201;F;0.585;0.45;1250.0;0.874;0.3545;0.2075;0.225;SHORT;1.88416875
82ee5eba977047d39584fb6503831b3e;M;0.515;0.4;1400.0000000000002;0.6335;0.288;0.145;0.168;SHORT;1.608075
445c0f770d274714bc3f019f41d246f1;F;0.615;0.475;1700.0000000000002;1.055;0.543;0.246;0.2345;SHORT;3.37758
7e10b384a6f341f8926d4ce17c7dec71;M;0.645;;2400.0;1.15;0.471;0.369;0.535;TALL;3.124644
69e690a63c704cf9b9033087377d858d;I;0.495;0.375;1200.0;0.589;0.3075;0.1215;0.1405;SHORT;1.0195245
9f1abe9a87074c249fe2e19b48257b47;F;0.635;0.495;1750.0;1.55;0.5205;0.3085;0.347;SHORT;1.4603445
6032183a192644dbabd1458715d6c462;;0.545;0.385;1500.0;1.1185;0.5425;0.2445;0.2845;SHORT;3.02390125
929e48811d7640d8b202456ea23dee31;F;0.275;0.195;700.0000000000001;0.08;0.031;0.0215;0.025;SHORT;1.101849
6d17e9a3d3c84e5cbbfb4846a38d064b;I;0.195;0.15;450.0;0.0375;0.018;0.006;0.011;SHORT;0.7801440000000001
88294fb0e2a849feb9e79b09c5997389;M;0.57;0.48;1750.0;1.185;0.474;0.261;0.38;SHORT;3.1906049999999997
51d20dd7a7ba44c8b4d1d44ee683fe94;M;0.665;0.525;1650.0;1.338;0.5515;0.3575;0.35;SHORT;3.96403125
0360b0a830564cbcac497ae96e73f4d9;I;0.465;0.37;1150.0;0.534;0.261;0.098;0.143;SHORT;2.3730200000000004
d30a3d0f4cd14d8e8977e9a0c1417ac6;M;0.49;0.38;1400.0000000000002;0.6385;0.2305;0.142;0.195;SHORT;1.020328
10b1792ef14d4742bb013809ba72c054;F;0.685;0.54;1600.0;1.75;0.833;0.3775;0.475;TALL;3.3100250000000004
2d9a0b2ee9d648e49c121e55c1457b8b;M;0.55;0.42;1700.0000000000002;0.8465;0.336;0.2405;0.245;SHORT;3.0392012500000005
8def4c26d88a4261bd5e9bf3affaec18;I;0.42;0.325;1000.0;0.368;0.1675;0.0625;0.1135;SHORT;1.27171875
a9392b4914014bc687c8ba6bd56044f9;F;0.6;0.47;1700.0000000000002;1.0805;0.4995;0.2245;0.3205;SHORT;1.95120075
9410705fb2a340528af96eb0b476cfe0;I;0.385;;900.0;0.247;0.1225;0.044;0.0675;SHORT;1.547744
c1320b3ed13e48d393ed0e769be930fc;M;0.615;0.475;1900.0;1.35;0.7315;0.305;0.3285;SHORT;2.124075
ab95149cd4af45a088e0221e7d998667;M;0.605;0.445;1400.0000000000002;0.982;0.4295;0.2085;0.295;SHORT;1.94541675
11afa206bb0d4018b8dc60be8cc810d5;M;0.645;0.53;1950.0;1.39;0.6465;0.2945;0.3735;SHORT;3.65865125
0b79f7b9bd0c4810a1f947267fe72291;M;0.535;0.405;1400.0000000000002;0.818;0.402;0.1715;0.189;SHORT;1.69323675
10ce26b1ec3b493a8e7eabb42b6e918b;I;0.455;0.345;1050.0;0.4005;0.164;0.0755;0.126;SHORT;1.3821007500000002
ea5b2d31261342d893180a24dd10c32a;I;0.405;0.3;850.0000000000001;0.3035;0.15;0.0505;0.088;SHORT;1.630201
d5e94712f9c646b8a9b536a7e0b5e4a9;M;0.65;0.52;1550.0;1.368;0.6185;0.288;0.365;SHORT;3.66472
e3d1b363886941d9ab76804067f62d7b;M;0.625;0.495;1750.0;1.254;0.5815;0.286;0.3185;SHORT;2.827184
55d92699d4654166b1ef2d18f4195f86;I;0.39;0.295;1000.0;0.279;0.1155;0.059;0.08;SHORT;1.1804430000000001
eabd1f79ee06426c9da9ec0cf3ab7907;M;0.47;0.35;1000.0;0.4775;0.1885;0.0885;0.175;SHORT;1.9113289999999998
74fffd413f55445b95536e0934bf51e1;I;0.475;;1250.0;0.5465;0.229;0.1185;0.172;SHORT;1.4671267499999998
4fcec4614fd94a74813f5782da02ece0;I;0.52;0.415;1400.0000000000002;0.6375;0.308;0.1335;0.168;SHORT;2.6891112500000003
8643f48f58f4419098e6d76c50fb11c4;I;0.365;0.275;900.0;0.2345;0.108;0.051;0.0625;SHORT;1.470404
e162f60011694536a0c1377f80b53709;F;0.62;0.435;1550.0;1.012;0.477;0.236;0.275;SHORT;1.351392
2c4969ce445745b9b17feadc35851bf3;M;0.595;0.465;1750.0;1.115;0.4015;0.254;0.39;SHORT;3.29758
e965c7449132446dbd341d36670cd311;I;0.375;0.245;1000.0;0.394;0.166;0.091;0.1125;SHORT;1.533124
0204598acea847cdac97cad7da586796;I;0.37;0.285;950.0;0.226;0.1135;0.0515;0.0675;SHORT;1.11795675
ae5c1b7a5dc14bc3a3f1eb6b0ae32a05;F;0.51;0.395;1200.0;0.6175;0.262;0.122;0.193;SHORT;2.62442
1c83d88ca4ed44c4b4af353554d0f87e;I;0.405;0.305;1050.0;0.3625;0.1565;0.0705;0.125;SHORT;1.6398810000000001
18d734437d9040bc8c686eee3c434d02;F;0.545;0.41;1150.0;0.6765;0.29;0.158;0.22;SHORT;1.139928
c3ce8298d322433eb8e357ddf60c6621;M;0.59;0.475;1400.0000000000002;0.977;0.4625;0.2025;0.275;SHORT;3.15503125
6a4a92e3994a47539bf8570dae3c49ab;I;0.435;0.315;1100.0;0.3685;0.1615;0.0715;0.12;SHORT;0.8802245
81bab73f51724c06b3af6bdb1b188801;I;0.535;0.41;1300.0;0.6075;0.268;0.1225;0.1975;SHORT;2.200025
fd9c891146794419a3dfd43500ffcacb;I;0.45;0.34;1050.0;0.4385;0.21;0.0925;0.12;SHORT;2.29278125
bc1ce9167f804206bb34609bb227fc82;I;0.275;0.195;900.0;0.1125;0.0545;0.0295;0.0355;SHORT;0.8276107500000001
59ae190beb4f41bb8c12031ed9404210;F;0.66;0.52;2000.0;1.676;0.673;0.4805;0.45;TALL;3.563521
3b325728a9c14b2c84219e7e421a8ee4;F;0.64;0.49;1800.0;1.36;0.653;0.347;0.305;SHORT;2.281227
14548f40623a41209355d049caf5e830;F;0.46;0.35;1150.0;0.46;0.2025;0.1115;0.1165;SHORT;1.889729
96fcf97add5542e29d394b8d18c77792;M;0.58;0.475;1500.0;0.97;0.385;0.2165;0.35;SHORT;2.5074889999999996
6f55305deefd477fb0906e7d3a43d019;F;0.66;0.53;1700.0000000000002;1.326;0.519;0.2625;0.44;SHORT;3.6445312500000004
10fe046620664232a7e1ebf6485e1086;F;0.695;0.55;1600.0;1.65;0.694;0.3005;0.44;TALL;3.1412009999999997
5133f8efadcb4afb874b585666ae5995;I;0.515;0.35;1050.0;0.4745;0.213;0.123;0.1275;SHORT;2.120516
96ed5cf0746d4a16ad82f380977016cd;M;0.735;0.59;2150.0;1.747;0.7275;0.403;0.557;TALL;3.589636
e2a3ea2316504e1aae213b0c338550a7;F;0.68;0.56;1950.0;1.75;0.861;0.322;0.415;TALL;3.134736
11b23c0ec7894bb09eff0f9e157d9e87;M;0.68;0.535;1850.0;1.607;0.7245;0.3215;0.498;TALL;1.5667245
42bd6ded2c1e4b7db68d11bc86dd4a91;M;0.605;0.475;1600.0;1.616;0.5495;0.332;0.34;TALL;2.860896
ad4169a3ad5f4ef1bbeb0bfaabf65e0c;M;0.65;0.525;1900.0;1.85;0.5975;0.296;0.4;SHORT;1.475232
1ed67f477a1e493aa88d773262e6517f;F;0.595;0.465;1450.0;1.107;0.402;0.2415;0.31;SHORT;1.95996675
f2f945db8f1e4b3e81a5333bc3e761a4;F;0.515;0.395;1350.0;0.516;0.2015;0.132;0.162;SHORT;2.66212
89a4630f5909462bb0e8e6ed61415525;M;0.625;;1550.0;1.0485;0.487;0.212;0.3215;SHORT;1.339888
45b6300540e940669ff778262f6085d1;I;0.595;0.47;1350.0;0.9365;0.434;0.184;0.287;SHORT;1.886568
17ec46cb98684b5b913caa431ba917b0;F;0.325;0.26;900.0;0.1915;0.085;0.036;0.062;SHORT;0.9788880000000001
dc766371fae3426b9554b76c497f638c;I;0.39;0.3;1000.0;0.3085;0.1385;0.0735;0.085;SHORT;0.7908045
6296393695d8413a9b57ecaef36b295e;M;0.63;0.51;1900.0;1.85;0.4125;0.3075;0.545;SHORT;2.17366875
af84c8cabb1946afa43b07636df5cc37;I;0.585;0.45;1350.0;0.855;0.3795;0.187;0.26;SHORT;1.239938
35536117ee4842e3938c4d5d83a38c80;F;0.55;0.43;1400.0000000000002;0.8105;0.368;0.161;0.275;SHORT;2.879605
00acd76108524c8ab91827a238b6e809;F;0.63;0.48;1500.0;1.0525;0.392;0.336;0.285;SHORT;2.228688
abf0a8aa14db4311874126bbccb9aef4;F;0.62;0.475;1500.0;0.9545;0.455;0.1865;0.277;SHORT;3.2739112500000003
3d0640d7d235491090cbca49def345be;M;0.61;0.48;1500.0;1.2;0.56;0.2455;0.28;SHORT;3.3513512499999996
e0c8ec7d94a343a3bd5aa0da2da3afb9;I;0.205;0.15;550.0;0.042;0.0255;0.015;0.012;SHORT;0.41045
4e86c102352f46ddb641bcbf7a49a709;I;0.235;;400.0;0.0705;0.0335;0.015;0.02;SHORT;0.47045
46e0690ebd314c44828851aeecec3201;F;0.525;0.43;1250.0;0.813;0.3315;0.166;0.1775;SHORT;2.7627800000000002
ce9125689df3421fb0be3d16bde31a52;M;0.35;0.265;900.0;0.197;0.073;0.0365;0.077;SHORT;1.0539967499999998
82acab837c374f55979c3e2115c6e6d2;M;0.685;0.535;1550.0;1.45;0.6615;0.2145;0.4075;SHORT;2.9240410000000003
0136a540640d46d78a1e1e47fda6db38;I;0.5;0.41;1400.0000000000002;0.6615;0.2585;0.1625;0.196;SHORT;1.57921875
75a597ed0dc84069bb929c9a7995857b;F;0.71;0.56;1800.0;1.652;0.735;0.381;0.4525;TALL;2.565483
375c420de01f4d8eb162233d69c14af9;M;0.48;0.37;1350.0;0.6315;0.3445;0.1015;0.161;SHORT;0.9806045
1600dabbea1c4c9682fb88baa5be791b;F;0.33;0.26;800.0;0.2;0.0625;0.05;0.07;SHORT;1.25
5ef3525f36d240a5beec007ca03bacf5;F;0.535;0.425;1550.0;0.7765;0.302;0.1565;0.25;SHORT;1.6784767500000002
92283d937e5d47b5a949200b2829f7a3;M;0.5;0.39;1450.0;0.651;0.273;0.132;0.22;SHORT;2.58712
299b4d2cb91e44a8a48dfc0cf479d78f;F;0.5;0.395;1400.0000000000002;0.7155;0.3165;0.176;0.24;SHORT;2.123904
3a3c837e20084612adfa939961131ea2;F;0.585;0.415;1550.0;0.6985;0.3;0.146;0.195;SHORT;3.03158
1bb6abdda8dd4895aec353ea2a47b3d9;F;0.615;0.47;1750.0;1.85;0.5135;0.343;0.32;SHORT;3.663245
db0aeadac9a94b889af82447251842dd;F;0.525;0.405;1150.0;0.72;0.3105;0.1915;0.2;SHORT;2.246689
61a404480d064442aaf0f71efae251b1;I;0.475;0.38;1200.0;0.441;0.1785;0.0885;0.1505;SHORT;0.9656644999999999
99e1a725b6034dc6860f1339ab78c089;F;0.5;0.405;1400.0000000000002;0.6735;0.265;0.124;0.25;SHORT;2.5768799999999996
64635e5c882c4ff5828765a6c04a21c2;F;0.615;0.455;1450.0;1.1155;0.5045;0.238;0.315;SHORT;2.014932
a8e0583abcca4586b20db85d2aacea28;I;0.515;0.385;1250.0;0.572;0.237;0.1435;0.165;SHORT;2.142369
b0b3a48a611e4ab7ad15b16d7fc6792e;I;0.595;0.46;1500.0;0.8335;0.377;0.1925;0.235;SHORT;1.89616875
887a9b62c9314adc8ed4a10123b11687;I;0.55;0.425;1550.0;0.8725;0.412;0.187;0.2425;SHORT;1.1699380000000001
a91404751c2e4c6baeb4bca0a20bb2da;M;0.645;0.515;1600.0;1.1845;0.506;0.311;0.335;SHORT;2.9668840000000003
354419f3a9ea4409a5ff0ce1326841c3;I;0.265;0.2;650.0;0.0975;0.04;0.0205;0.028;SHORT;1.3271012500000001
7edb9a5790f249b6849768793a806bf8;I;0.49;0.385;1150.0;0.683;0.3265;0.1615;0.165;SHORT;2.064329
67c06292386e4904a32eb7eb1ad22c13;I;0.43;;950.0;0.378;0.175;0.08;0.1045;SHORT;0.8728
5b50942913ba4544afc6d811f0856e83;I;0.39;;1050.0;0.259;0.0955;0.038;0.085;SHORT;1.95722
633c7173fc0c441c8023f633178a2c01;F;0.41;0.315;1100.0;0.321;0.1255;0.0655;0.095;SHORT;1.2428707499999998
5548cd30abc44f6c9fd328d43e39870e;I;0.225;0.165;550.0;0.059;0.027;0.0125;0.015;SHORT;0.6754687500000001
9b2296e4f9114cca9d4f2d016138ca8b;M;0.57;0.405;1600.0;0.9245;0.3445;0.2185;0.295;SHORT;3.08871125
df528665a22642af938e1ef5aeada86f;M;0.45;;1600.0;0.567;0.174;0.1245;0.225;SHORT;0.9310005
429a2160cf51496694a80dcc3e1d291d;M;0.545;0.41;1400.0000000000002;0.625;0.223;0.16;0.235;SHORT;2.24
b577487fe0b9494db6fb11531c62c69c;M;0.6;0.495;1750.0;1.05;0.6195;0.284;0.3285;SHORT;2.7226239999999997
17cc985801c544718f792e5ecf5a5a15;I;0.385;0.3;1250.0;0.343;0.1705;0.0735;0.081;SHORT;1.95201125
d7511bad56a54f159de2e71f1492f873;I;0.25;0.19;600.0;0.0765;0.036;0.0115;0.0245;SHORT;0.5002645
94aad249f2894e31940e233f959fb9ef;F;0.53;0.425;1300.0;0.717;0.2115;0.166;0.255;SHORT;2.230224
3cad94b33853492d93abf06c2548e007;M;0.525;0.415;1600.0;0.6445;0.26;0.1575;0.22;SHORT;2.7490312500000003
89da1b1983c14e47af4b4e93e536b45e;F;0.65;0.51;1700.0000000000002;1.567;0.7245;0.349;0.391;TALL;1.543602
0380f0eca7eb4c5a92c1ff9f364431ee;I;0.46;0.36;1400.0000000000002;0.447;0.161;0.087;0.16;SHORT;0.935138
65cb9b16366e45f28fc6af548a5f68f9;F;0.57;0.435;1500.0;0.8295;0.3875;0.156;0.245;SHORT;2.97168
7a3434f84dce4a7e8086193bb481f809;F;0.525;0.41;1350.0;0.7905;0.4065;0.198;0.177;SHORT;2.8210200000000003
14bd1542b56d4b98a6930e340139400a;I;0.48;0.35;1000.0;0.519;0.2365;0.1275;0.126;SHORT;1.9850249999999998
4f943dd7e2234656863bd31dfebb5afe;I;0.49;0.39;1200.0;0.511;0.2205;0.103;0.1745;SHORT;2.5030449999999997
0d593ff685e44569a134a6b665acc08e;I;0.25;0.19;650.0;0.0835;0.039;0.015;0.025;SHORT;1.2511249999999998
2c36d0ceeb704e3bb25b43d3a3f35cdc;M;0.535;0.435;1550.0;0.8915;0.3415;0.177;0.25;SHORT;2.2653160000000003
37d905f31d3c4cf6a1de84aeddf10f76;M;0.64;0.525;1800.0;1.35;0.4865;0.2995;0.4075;SHORT;1.4594005
bbdf85daec8d45d3ba93381ce2382060;M;0.565;0.455;1500.0;0.9795;0.444;0.205;0.275;SHORT;3.035125
579519a053e24221857df6c5a5e2b093;F;0.6;0.465;1550.0;1.4;0.4755;0.25;0.28;SHORT;2.65
25a3ddb768b44d6f822d5e919cfe196f;F;0.575;0.42;1350.0;0.857;0.461;0.147;0.2125;SHORT;2.9830449999999997
39bd3c3176ce4b29bde62fb2174c594c;M;0.425;0.34;1200.0;0.388;0.149;0.087;0.125;SHORT;2.162845
b44ec15ddccb409391a5455756746183;M;0.72;0.55;2050.0;2.125;1.1455;0.4425;0.511;TALL;4.57903125
0015f1b5b2254a90b07bd0d218520646;I;0.52;0.415;1400.0000000000002;0.6385;0.2945;0.1405;0.171;SHORT;2.158961
2c278f42bfc44e36b30f4db0cf45eac4;F;0.64;0.5;1750.0;1.394;0.4935;0.291;0.4;SHORT;1.449362
55f65c4f45aa4dd38461cfdbee81974b;F;0.525;0.44;1250.0;0.7115;0.3205;0.159;0.1915;SHORT;2.751405
aa4bd68b6ab842ebb04ffc92141a6b69;M;0.63;0.515;1700.0000000000002;1.385;0.6355;0.2955;0.38;SHORT;2.869281
9b30f1046755429a874d312805fc7190;M;0.455;0.34;1350.0;0.462;0.1675;0.158;0.12;SHORT;1.919856
dbd4b15a8dc24bc487ca648ac1e98207;;0.625;0.485;1700.0000000000002;1.437;0.5855;0.293;0.475;SHORT;2.843396
9216e5ba875c4f0290b8e6e5246213d3;M;0.35;0.255;850.0000000000001;0.2145;0.1;0.0465;0.06;SHORT;1.05648675
51f3df18b94b499586319ccb6cd3eadb;F;0.66;0.525;1600.0;1.277;0.4975;0.319;0.394;SHORT;3.808805
3bf19f589b9d4ec594fc4aa613818651;I;0.35;0.265;800.0;0.192;0.081;0.0465;0.053;SHORT;1.4086489999999998
7fdda39c71884e388dba1183dde49523;I;0.405;0.305;1000.0;0.271;0.0965;0.061;0.091;SHORT;1.634884
7c44ba03770a4604a0e10ae487d0b65f;I;0.315;0.245;850.0000000000001;0.1435;0.053;0.0475;0.05;SHORT;1.58628125
a7b6a662ce7643e6a82796de54e424ab;F;0.61;;1650.0;1.087;0.4255;0.232;0.38;SHORT;2.655296
8bac38ca3f034f51a361d500be6d248b;I;0.52;;1600.0;0.595;0.2105;0.142;0.26;SHORT;1.080328
4f3e36784f20425097efa61bbc6e15da;M;0.36;0.295;1050.0;0.241;0.0865;0.053;0.095;SHORT;1.088427
9fcfbdfc3d5c4691ab67e4715a3940a1;M;0.685;0.52;1500.0;1.35;0.7185;0.293;0.32;SHORT;2.312547
f285737e0f594474878b57fdb01309ec;I;0.51;0.405;1350.0;0.769;0.3655;0.1585;0.18;SHORT;1.0702445
f28302677401435da3b1ecbbe3c5b930;M;0.715;0.565;1750.0;1.25;0.7645;0.4185;0.4135;TALL;3.560569
2bcb7379590c4317be746982f066e960;I;0.47;0.375;1250.0;0.5225;0.2265;0.104;0.162;SHORT;1.9232639999999999
3f0efcd12cd4432da40e5a3e69383933;M;0.46;0.35;1250.0;0.5165;0.1885;0.1145;0.185;SHORT;1.892441
8f0f110d9f514944b22204aa3ecf81d1;F;0.63;0.5;1850.0;1.383;0.54;0.3315;0.38;SHORT;2.21967675
a134ae80597341c89f90d5c70eac2b60;M;0.515;0.395;1200.0;0.646;0.285;0.1365;0.172;SHORT;2.6681612500000003
68b181f10cc04f2b9ec6199d33305d25;M;0.635;0.5;1800.0;1.15;0.594;0.2695;0.37;SHORT;2.12289075
5aba4f9f5aab417292b823a8dc7e09be;M;0.575;0.475;1600.0;1.114;0.4955;0.2745;0.29;SHORT;1.3007005
bfd1f65758df4d44baca11442a4cc65a;M;0.625;0.515;1700.0000000000002;1.331;0.5725;0.3005;0.361;SHORT;2.14590075
59331927c90149e593ea7fe8bd669fc4;M;0.62;0.485;1550.0;1.049;0.462;0.231;0.25;SHORT;1.346722
572df575e64b4c509acb44f1dfcc5dd5;M;0.545;;1350.0;0.8445;0.373;0.21;0.235;SHORT;2.3564000000000003
5b0766dc28dc4842a18c5e5b17e97a63;M;0.485;0.385;1250.0;0.4775;0.2;0.0785;0.17;SHORT;0.9823244999999999
2e4c9df3aff44ee0bafe06e5ffb3ea10;M;0.65;0.515;1850.0;1.45;0.75;0.1805;0.369;SHORT;2.04774075
4c289b98b4514e10bb1f5000894b9381;F;0.59;0.465;1700.0000000000002;1.0425;0.4635;0.24;0.27;SHORT;3.2379999999999995
36cdc80440ff48b385fae84474ed0a0e;M;0.515;0.455;1350.0;0.7225;0.295;0.1625;0.235;SHORT;1.6242187499999998
4f29bcf2f79a4d2a853ae388c784e10c;M;0.525;0.425;1250.0;0.812;0.4035;0.1705;0.195;SHORT;1.1081405
6c0a49f4f22b43f5855cc1f72adbce31;F;0.465;0.355;1150.0;0.4705;0.1955;0.118;0.126;SHORT;1.915696
2231347b2e844b93ab1cd02e6e913ac9;M;0.54;0.435;1400.0000000000002;0.7345;0.33;0.1595;0.213;SHORT;1.6963207500000004
4fbffed706fb4597a4f778fbc4d6e2cf;F;0.55;0.415;1800.0;1.1655;0.502;0.301;0.311;SHORT;1.281202
b8c6d07f659a43d289faeff7c362d3b1;I;0.315;0.23;0.0;0.134;0.0575;0.0285;0.3505;SHORT;0.6316245
eb16a6e6f97847bea837f43404d0913c;M;0.485;0.41;1500.0;0.696;0.2405;0.1625;0.265;SHORT;1.0228125
9f40d5ac819540df93ff46262fdc3fa8;F;0.475;0.4;1150.0;0.541;0.186;0.1025;0.21;SHORT;2.42753125
56f2fed4af854cc7bdd9441ec8db984c;I;0.3;;750.0;0.1345;0.057;0.028;0.044;SHORT;0.902352
2e925728754c4950822b3cdb399d664d;F;0.55;0.405;1250.0;0.651;0.2965;0.137;0.2;SHORT;1.7063070000000002
0eedee9f01264f29b2074018c41809b1;M;0.355;0.265;850.0000000000001;0.201;0.069;0.053;0.0695;SHORT;0.715618
72a05b40d6144834bb303b691c5a8758;I;0.44;;1200.0;0.438;0.2115;0.083;0.12;SHORT;0.893778
afbdd42587ec42f8bc56a46e22affdd5;M;0.39;0.285;950.0;0.271;0.11;0.06;0.08;SHORT;1.968
12d2af4848824c409d07796555924d3f;I;0.38;0.3;900.0;0.277;0.1655;0.0625;0.082;SHORT;1.535625
2c6c1d9d45624088968e63d26c365a56;F;0.54;0.415;1500.0;0.8115;0.3875;0.1875;0.2035;SHORT;2.300625
504184b622164b98b006038b4a808769;F;0.5;0.385;1300.0;0.768;0.2625;0.095;0.27;SHORT;2.5451249999999996
2ccfb049a3ab487891c87ee64db79cc9;M;0.575;0.445;1450.0;0.876;0.3795;0.1615;0.27;SHORT;1.8032467499999998
e6cd2c0a3ba14e00a350b96328ce802e;F;0.56;;1550.0;0.6405;0.336;0.1765;0.245;SHORT;1.1823045
d0eea39305df445a8be69f0d49e69192;F;0.555;0.44;1550.0;1.016;0.4935;0.1855;0.263;SHORT;2.357641
288d257b1a644e8d84e421917a064793;F;0.665;0.54;1950.0;1.764;0.8505;0.3615;0.47;TALL;3.182729
9425a2cea9684d60984870cf3a703eca;I;0.47;0.365;1000.0;0.411;0.175;0.0855;0.135;SHORT;2.38655125
0cf980ced343438482f7321a848b61ac;M;0.485;0.385;1050.0;0.556;0.296;0.104;0.133;SHORT;1.983264
992c9f586493447da046f0b7ef9e4799;M;0.6;0.475;1700.0000000000002;1.1315;0.508;0.272;0.309;SHORT;1.347968
d35ffe6db2d04a02a72ead75592b4c9f;M;0.47;0.365;1200.0;0.612;0.327;0.15;0.14;SHORT;2.25
eee632b65117439d875c8e617f1afc60;M;0.515;0.405;1450.0;0.695;0.215;0.1635;0.234;SHORT;1.0834645
f1d00905412c48daa41fa79079958380;F;0.545;0.4;1400.0000000000002;0.778;0.368;0.215;0.18;SHORT;1.18245
bcfbf3d60c6a4a1fa0bb3796dcae696c;F;0.565;0.44;1500.0;0.863;0.435;0.149;0.27;SHORT;2.9360049999999998
2cc5e3192e67443eb36d644b7ee91e55;F;0.495;0.375;1500.0;0.597;0.2615;0.135;0.178;SHORT;1.02645
737184e2896c4ea99fd659d76e5e5bea;I;0.575;0.45;1350.0;0.807;0.3615;0.176;0.254;SHORT;1.8179279999999998
849ac3ac83e94627bcbdf573475b801a;M;0.57;0.45;1600.0;0.8615;0.3725;0.2175;0.255;SHORT;1.2346125
8c0e812680604bbba9f4680d07ee8b7d;F;0.585;;1650.0;0.9355;0.4035;0.2275;0.259;SHORT;1.9102687499999997
e0a54f055f7d495a873fefa86d441233;I;0.5;0.385;1200.0;0.56;0.2835;0.103;0.135;SHORT;1.5318269999999998
2c927c9598d94d70bf34a6dc18e96386;I;0.29;0.215;600.0;0.1115;0.053;0.0185;0.032;SHORT;1.1613689999999999
7d05c76378b646deada8dc25d3b105e7;F;0.45;;1350.0;0.438;0.1805;0.1165;0.11;SHORT;2.31786125
7325a491d0b64f99bb2165f0fd9d0206;M;0.35;0.265;900.0;0.2255;0.0995;0.0485;0.07;SHORT;0.7047045
0fd5555cd702452a83bae29a9622691c;M;0.625;0.47;1500.0;1.124;0.556;0.2315;0.287;SHORT;3.39296125
f94834dc6e8b4a70a3fd100eb5ecdec1;M;0.605;0.465;1650.0;1.056;0.4215;0.2475;0.34;SHORT;2.665025
44c60a7ea3b24d058306c7567fbef729;F;0.65;0.565;2000.0;1.45;0.753;0.367;0.43;TALL;2.3540669999999997
e8b2a79425a040678bd33037706ad263;I;0.52;0.4;1100.0;0.597;0.2935;0.1155;0.16;SHORT;1.60002075
15d47e86e2c44f6297d52de319ceca86;M;0.6;0.465;1550.0;1.262;0.6245;0.2455;0.33;SHORT;3.3013512499999997
06ffe8729a7841c2b856e2f1626e2815;M;0.62;0.47;1450.0;1.0865;0.511;0.2715;0.2565;SHORT;2.08113675
eb9ab171589644e787785c60d66497cf;I;0.41;0.305;1000.0;0.2645;0.1;0.0655;0.085;SHORT;2.07145125
57fd43b9b98d48f1902194b0ea25592e;I;0.335;0.25;800.0;0.167;0.0675;0.0325;0.0575;SHORT;1.00816875
6f0287b2e814437682bde9745b371dc9;I;0.34;0.265;700.0000000000001;0.185;0.0625;0.0395;0.07;SHORT;1.366241
88db352d40ea4da5bdab4ef9f61468d9;M;0.645;;1900.0;1.229;0.524;0.278;0.395;SHORT;3.6114200000000003
414eeb51b69e4d7eacc60d966b27ea6f;I;0.625;0.485;1500.0;1.044;0.438;0.2865;0.278;SHORT;3.53541125
46c9c7d4d0964ca3bf43ca46725a1fe5;M;0.675;0.51;1700.0000000000002;1.527;0.809;0.318;0.341;TALL;1.552248
9d9eb766cb5d4cfe881876c50d9889a6;M;0.375;0.3;1000.0;0.2465;0.104;0.0475;0.083;SHORT;1.13176875
ca223696887441f2bfe04c6bd46ad590;M;0.515;0.38;1350.0;0.6615;0.2875;0.2095;0.155;SHORT;1.67667075
ff8df085d5854bf08f5279f3f13b94d8;I;0.575;0.44;1500.0;0.983;0.486;0.215;0.239;SHORT;1.8636749999999997
b2ed0555886b4153a3bfe3fc01c5a2c8;F;0.52;0.405;1400.0000000000002;0.6915;0.276;0.137;0.215;SHORT;1.077538
3de7c6f0be824fc982ba98d2b435aebb;M;0.47;0.385;1350.0;0.5895;0.2765;0.12;0.17;SHORT;1.32
28b81e257e4b45cfa1eec07fbb918fdc;I;0.56;0.425;1400.0000000000002;0.9175;0.4005;0.1975;0.26;SHORT;2.3960250000000003
dccbd9336b0444a89c9903d7170d1303;F;0.65;0.525;1900.0;1.385;0.8875;0.3095;0.405;SHORT;1.4915805
e99e65dc96bf48968f3dad226626eefb;I;0.475;;1600.0;0.7095;0.35;0.1505;0.1845;SHORT;1.4929507499999999
49c31ca1cfe748cf83e19001b63ebfc8;M;0.61;0.47;1600.0;1.022;0.449;0.2345;0.2945;SHORT;1.3299805
55959adbbfab49beb889612de85e3189;M;0.42;0.345;1050.0;0.43;0.175;0.096;0.13;SHORT;0.858432
b3b0e7d6a4a44edea35cc40e2c5f070d;F;0.625;0.525;2150.0;1.65;0.5115;0.2595;0.665;TALL;3.46170125
954e1fdcbaaf424cb77392cb6b1d5317;M;0.685;0.535;1750.0;1.432;0.637;0.247;0.46;SHORT;2.984036
2fdd37dc4c194d869ff1e5a8dacc811b;M;0.515;0.39;1400.0000000000002;0.678;0.341;0.1325;0.119;SHORT;1.5976687500000002
03041934cb674fdcbd52eef50e1ca07f;I;0.4;0.29;1000.0;0.258;0.104;0.059;0.0815;SHORT;2.017405
4290930be1424ff5ae8e9a3b0ec1ca10;M;0.51;0.395;1250.0;0.5805;0.244;0.1335;0.188;SHORT;1.0556445
4e1d0fa06a424c12aaf5523ec8f0dbde;I;0.445;;1200.0;0.378;0.152;0.0825;0.12;SHORT;0.9036125
