id;f_10
88b082bc224e47aaadbc10d933339d59;
88b7eba9fe5e4d68b1103d942c7a12fe;Hardy inequalities, Rellich inequalities and local Dirichlet forms
88db352d40ea4da5bdab4ef9f61468d9;Large Synoptic Survey Telescope Galaxies Science Roadmap
893afb8c9ae04c04bb2ff05d4ce222f3;EPIC 220204960: A Quadruple Star System Containing Two Strongly Interacting Eclipsing Binaries
894760c7c72a4c36a4468cf8f1e50f1e;
894b10a29ece4fe2be42d661f998556a;Detecting Statistical Interactions from Neural Network Weights
8950637613604b36947a0f324c43839b;
89565009684040e39d7b7d4bf74ae110;Embedded eigenvalues of generalized Schrödinger operators
8963d5d690a0466f948332fe51aa0bcd;Periods and factors of weak model sets
898b2734b2524314a701806e8183eb39;Least Square Variational Bayesian Autoencoder with Regularization
899f7ec684714851b420c434c8bd70fa;Dynamics of quantum information in many-body localized systems
89a4630f5909462bb0e8e6ed61415525;Lexical Features in Coreference Resolution: To be Used With Caution
89d4cad9a83347618065aee69465aa98;The K-Nearest Neighbour UCB algorithm for multi-armed bandits with covariates
89da1b1983c14e47af4b4e93e536b45e;Essentially No Barriers in Neural Network Energy Landscape
89da3310b08b4424aeed444cc04e69df;K-Means Clustering using Tabu Search with Quantized Means
8a077b1403ff4aa88fcc7e2be5808f96;What Happens - After the First Race? Enhancing the Predictive Power of Happens - Before Based Dynamic Race Detection
8a1f8b4dcaed492c91e5532dcf1f83d4;Asai cube L-functions and the local Langlands conjecture
8a2936858af04dbda6fb9fc9a17858b4;On finite determinacy of complete intersection singularities
8a29393ee4f44cd4abdf9d7fd9ba3a54;Adversarial Removal of Demographic Attributes from Text Data
8a445ae66bd94df4ad8cc6ee1421bbc2;Using English as Pivot to Extract Persian-Italian Parallel Sentences from Non-Parallel Corpora
8a56bb19259b4451bf78ce5654f55b9d;Truncation-free Hybrid Inference for DPMM
8a6dba75f9a94f88bc9d51bb363958a8;
8a796d23c6e942eaa20d4c5ba7a00ddd;Tamed to compatible when b^(2+) = 1 and b^1 = 2
8a79cfff23f24a51bdbdc351ea837863;
8a7a03a7324143b0a36bf67cad2ba7e8;Taylor series and twisting-index invariants of coupled spin-oscillators
8a7dcb1d71794ac1ab388301047dafcf;A Sampling Framework for Solving Physics-driven Inverse Source Problems
8a963f2689c048daa25978f0cd456e54;Challenges to Keeping the Computer Industry Centered in the US
8a9e26fc78db4831acd55f3dfeb50eb3;Soliton-potential interactions for nonlinear Schrödinger equation in $\mathbb{R}^3$
8ac101e9220948f0af15c5a2310e1b94;Dimension Estimation Using Random Connection Models
8ad674b6c45c4fb7ad9abd17d17bbf5d;Economically Efficient Combined Plant and Controller Design Using Batch Bayesian Optimization: Mathematical Framework and Airborne Wind Energy Case Study
8addcd7976264c6bb96a7b6f7ab69b78;A parity-breaking electronic nematic phase transition in the spin-orbit coupled metal Cd$_2$Re$_2$O$_7$
8b06a79346d84f6998071f8a95bdfc15;Attack-Aware Multi-Sensor Integration Algorithm for Autonomous Vehicle Navigation Systems
8b1661dc2b4941d1a13ddd7f8ee6b37e;Absence of long range order in the frustrated magnet SrDy$_2$O$_4$ due to trapped defects from a dimensionality crossover
8b2fd7f259dc4966838318e2e720c05f;Smooth invariants of focus-focus singularities and obstructions to product decomposition
8b5259999b97431894b34dd166e0a4bc;
8b52c63905304c04bf1bbed2fe24120e;Use of Source Code Similarity Metrics in Software Defect Prediction
8b5b7204144b4c878a423b647b2468ac;Experimental Investigation of Optimum Beam Size for FSO Uplink
8b73629f3c8841ed9cbbd39561dab349;A cable-driven parallel manipulator with force sensing capabilities for high-accuracy tissue endomicroscopy
8b7577867b6d4022a42351c8d8dc8a96;Subset Synchronization in Monotonic Automata
8b7963f9179e48719d8694c2a61c50aa;HoloScope: Topology-and-Spike Aware Fraud Detection
8b7aea582cde4f86a3811acb51a7469f;BT-Nets: Simplifying Deep Neural Networks via Block Term Decomposition
8b7d45d0b98b4358ade67b144249e9bf;Nucleation and growth of hierarchical martensite in epitaxial shape memory films
8b90415d38ef4f77b66c3fd1d935b1f3;
8ba90b1b5980428e81405eb4b8887621;Analysis of bacterial population growth using extended logistic growth model with distributed delay
8bab14d0fcf4462c9e4aad6189c784f8;On certain weighted 7-colored partitions
8bac38ca3f034f51a361d500be6d248b;Raman LIDARs and atmospheric calibration for the Cherenkov Telescope Array
8bbbcd74fffc4cb699c081756fb6f44f;Semi-supervised learning
8bc4abf588284606bd725854fd5e1ae3;
8bc98910bda848d89e6a5ee64a735341;Exact Simulation of the Extrema of Stable Processes
8c017c64e7a640ef9f1f0424888fa04c;Equivalence of sparse and Carleson coefficients for general sets
8c0e812680604bbba9f4680d07ee8b7d;Flow Fields: Dense Correspondence Fields for Highly Accurate Large Displacement Optical Flow Estimation
8c1b531b1ca94e76ad36fb42eb407c53;Multiple Source Domain Adaptation with Adversarial Training of Neural Networks
8c1f4548068b46639cfc5fb395e0062b;On nonlinear profile decompositions and scattering for a NLS-ODE model
8c2152fa83c34f65934a918ff75b069b;Simply Exponential Approximation of the Permanent of Positive Semidefinite Matrices
8c4eeddccaf74d68b69e84963c0e030b;Learning Program Component Order
8c51ffe817674cd28ea26f49bcbb112e;Applying the Polyhedral Model to Tile Time Loops in Devito
8c527f79c40a48269424d47d805cc1b2;EAC-Net: A Region-based Deep Enhancing and Cropping Approach for Facial Action Unit Detection
8c5ebfc29f3242b1aeae77a3e52f5812;Vector bundles and modular forms for Fuchsian groups of genus zero
8c8a5bebe50b47738fdaffe7fb73dfab;Transfer Learning-Based Crack Detection by Autonomous UAVs
8ca11ad16ca842e1961f55fd0d44ac90;On a free boundary problem and minimal surfaces
8ca5b29c3d6b483291db4d707a64aeab;Zero-Inflated Autoregressive Conditional Duration Model for Discrete Trade Durations with Excessive Zeros
8ca65cd2823b499895fd305a9315d0ce;An Information-Theoretic Optimality Principle for Deep Reinforcement Learning
8cbb04878c564273a816b0c62c0cba90;Phonetic-attention scoring for deep speaker features in speaker verification
8cc4884c757a41c0990071fa152a08ac;A combinatorial model for the path fibration
8ccd6f33f7c74c68808f06584dbc6064;Deep Learning on Attributed Graphs: A Journey from Graphs to Their Embeddings and Back
8cdfdff453ef4173b74d2f98c298e113;Deformable Generator Network: Unsupervised Disentanglement of Appearance and Geometry
8ceed720a6704196a43ad082fa60af00;Continuous Authentication of Smartphones Based on Application Usage
8d45861a39eb41b6a40de7ec8df05bbc;Estimating linear functionals of a sparse family of Poisson means
8d4ff82cd58042fb99af382d7e8a6d2c;On Certain Tilting Modules for SL2
8d53e51768144fc98c7c12eba4c7f8d6;Optimal Oil Production and Taxation in Presence of Global Disruptions
8d55fd5d5580497d91494922b00a89e3;
8d6d72179d004def8b039daf483b8924;A Reactive and Efficient Walking Pattern Generator for Robust Bipedal Locomotion
8d6e445348014a0fae8c0e738eef1ec6;Story Cloze Ending Selection Baselines and Data Examination
8d779095182444bda018e63c21d04300;Obtaining the Current-Flux Relations of the Saturated PMSM by Signal Injection
8d913fc94b1c4a2c829ea026815e5811;
8dbf5dd099a04d07a85c504998e971f2;Gamma factors of intertwining periods and distinction for inner forms of $\GL(n)$
8def4c26d88a4261bd5e9bf3affaec18;D-optimal design for multivariate polynomial regression via the Christoffel function and semidefinite relaxations
8e1c484e63664abcac29b17d84306ee5;Cayley properties of the line graphs induced by of consecutive layers of the hypercube
8e224ee518a2433da34e8eb321a9144f;Energy Efficient Power Allocation in Massive MIMO Systems based on Standard Interference Function
8e25d807b30f479fb9bff5302e1daa09;
8e2cc9f2d8b940f896cb28170f3bedbe;Big Data in HEP: A comprehensive use case study
8e2e45a93b3743bf83e5131589526b24;Inference in Sparse Graphs with Pairwise Measurements and Side Information
8e3ab22b3323401eb7e81fc4b439861a;A sharpening of a problem on Bernstein polynomials and convex functions
8e4de186ffe04169af7253d01a93889c;Finite sample Bernstein - von Mises theorems for functionals and spectral projectors of covariance matrix
8e55dc139d784718aefc93fd27f944aa;Metastability and bifurcation in superconducting nanorings
8e8ed8b5d68c4c8784754d0b38bfca17;Run, skeleton, run: skeletal model in a physics-based simulation
8e962e42fb144fdaaaa32efe96befa1d;Query-limited Black-box Attacks to Classifiers
8e9d52a3fc5a43ce8fa428e0f4140129;Deep Neural Networks as Gaussian Processes
8ea21b75ac9c4f12a6150511ccca68ee;Brain Computer Interface for Gesture Control of a Social Robot: an Offline Study
8ec89031a8324631852d252222382b90;All-but-the-Top: Simple and Effective Postprocessing for Word Representations
8ee1fd2117114d0f9326f95259f7edc9;Accelerating Stochastic Gradient Descent For Least Squares Regression
8ee734ae5174431094fdda3c92737b04;
8f0e621183c3496995b6fb26eb706ae6;
8f0f110d9f514944b22204aa3ecf81d1;From Monte Carlo to Las Vegas: Improving Restricted Boltzmann Machine Training Through Stopping Sets
8f164582d11c42fbbc08cc2331906511;The Trimmed Lasso: Sparsity and Robustness
8f2c92458f4a4a38b9d81e3c7795d3d9;
8f2f88b55e4a491dab716db06a5b99fc;Bounded Information Rate Variational Autoencoders
8f51e41b701347f5a2f957aebda265a0;A Kronecker-type identity and the representations of a number as a sum of three squares
8f546bf1c86b489185af209404ef5149;Detecting Multiple Communities Using Quantum Annealing on the D-Wave System
8f5ae8bf9fce40e98409e5c074e9b055;One side continuity of meromorphic mappings between real analytic hypersurfaces
8f765c05cefe49959e881983ad8ff4fd;Generalized Log-sine integrals and Bell polynomials
8f93c0e002034ea4868940724ff41565;A Note on Bayesian Model Selection for Discrete Data Using Proper Scoring Rules
8f93d386ba8049c3934c1f00d9d0e485;Generalized orderless pooling performs implicit salient matching
8f98091438024ab09eb524c55e602695;Topological strings linking with quasi-particle exchange in superconducting Dirac semimetals
8f9dacb0bacb40bbbb5a6c1d86e93a30;The application of selection principles in the study of the properties of function spaces
8fcec8e5f47a45e0bbd3bad419e696e3;Model comparison for Gibbs random fields using noisy reversible jump Markov chain Monte Carlo
8fda69ab85994df9a2cd259291f27697;P4-compatible High-level Synthesis of Low Latency 100 Gb/s Streaming Packet Parsers in FPGAs
8ff51ecbea1f4ce0846b8e257549880c;A causal approach to analysis of censored medical costs in the presence of time-varying treatment
90049c0937a946e49f6145e280e239fd;
9007642c437c4a12a3206c8d4361d6f4;The Samuel realcompactification
9010f8c5ed1745478f59c1b888349eb8;Tracking Systems as Thinging Machine: A Case Study of a Service Company
9017a2badfe34e73a17e0c72a35ff0da;Day-ahead electricity price forecasting with high-dimensional structures: Univariate vs. multivariate modeling frameworks
9039a63d44b14bd3b329e46fdeffebd7;Learning With Errors and Extrapolated Dihedral Cosets
9047c761b332412eaf746230ee4cc730;
904c125cfafd4c2080674e8519f2386e;Mean conservation for density estimation via diffusion using the finite element method
90587dc82e8648828719f0f27e3773f1;A Probability Monad as the Colimit of Finite Powers
905bb82288674e559f1fe84493a50f15;Thickness-dependent electronic and magnetic properties of $γ'$-Fe$_{\mathrm 4}$N atomic layers on Cu(001)
906129588a4241608b4ca6d78610491c;Compressive Sensing Approaches for Autonomous Object Detection in Video Sequences
9082d037ca2d42cc963586027eef50e5;ELICA: An Automated Tool for Dynamic Extraction of Requirements Relevant Information
908557fbd3144333a4c485d6afabafe7;Unconditional bases of subspaces related to non-self-adjoint perturbations of self-adjoint operators
909fbc86918a433d93fba3bc0392ed3f;A core-set approach for distributed quadratic programming in big-data classification
90c6140769204ab19d496d3827988492;Multimodal Word Distributions
90d1880d03cd4c60804787fafa43ca23;Gas dynamics in strong centrifugal fields
90d33d3f39544ae9842dba4bd9e74ff9;Synthesizing Programs for Images using Reinforced Adversarial Learning
90e174805f0040c383b931f899a67880;Average sampling and average splines on combinatorial graphs
90e6d5a5240e43f09a45b351bd82a3ec;A function field analogue of the Rasmussen-Tamagawa conjecture: The Drinfeld module case
90ffb1c549c74bdc8a7f1a4ebd9c374a;On Study of the Reliable Fully Convolutional Networks with Tree Arranged Outputs (TAO-FCN) for Handwritten String Recognition
91051d9e32e44803b4eff7948fedc599;Load Thresholds for Cuckoo Hashing with Overlapping Blocks
910d00fee9434a4c99f6e6f5cf7f48f5;Structured Uncertainty Prediction Networks
911747d82cc34e7e99adf2901de845cc;An energy method for rough partial differential equations
9124c5ec6be14b13a1e3b781319df7db;Spread of entanglement in a Sachdev-Ye-Kitaev chain
9134be511abf4210945f8533d63f5a70;Quantifying macroeconomic expectations in stock markets using Google Trends
914941bd260e4cf6a879a007f3fd1bb9;Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
915124b7abd4411ebcedf40c4dcc5616;EC3: Combining Clustering and Classification for Ensemble Learning
9160197efa3547d4ae3fea0cf19d0215;An adaptive Newton algorithm for optimal control problems with application to optimal electrode design
916a9d6bc9684c97a7b9b843578782a2;Composable Deep Reinforcement Learning for Robotic Manipulation
9177b4812cd140d8a23162882cb86979;Toroidal trapped surfaces and isoperimetric inequalities
91798e20a3394d0681c71434eceba108;On the mapping of Points of Interest through StreetView imagery and paid crowdsourcing
91852e6c95ef414fb8e31b9478dcca97;Design and experimental test of an optical vortex coronagraph
91a458bc137c4d938c3f0d97cabd67d9;Fighting Accounting Fraud Through Forensic Data Analytics
91ae02696c5443bcb6065fb1231f3901;Cycle-of-Learning for Autonomous Systems from Human Interaction
91b2f695f877489ea77b3e998a098c73;Large dimensional analysis of general margin based classification methods
91cebaa4f83a4278a540f042d5a62700;Spreading in kinetic reaction-transport equations in higher velocity dimensions
91d20efc57fb43d9a51981888cd60df0;Structural Data Recognition with Graph Model Boosting
91d4bcba14f04916ad2f9e689e5e0c47;CaloGAN: Simulating 3D High Energy Particle Showers in Multi-Layer Electromagnetic Calorimeters with Generative Adversarial Networks
91da4b6edd574baaa071117025c94f9c;Two dimensional potential flow around a rectangular pole solved by a multiple linear regression
920cb91ed1de4730b3c096215c6f483f;Tensor products of NCDL-C*-algebras and the C*-algebra of the Heisenberg motion groups
92103030f3754efdaf4b12caff8ec068;System Level Framework for Assessing the Accuracy of Neonatal EEG Acquisition
9216e5ba875c4f0290b8e6e5246213d3;Director Field Analysis (DFA): Exploring Local White Matter Geometric Structure in diffusion MRI
92283d937e5d47b5a949200b2829f7a3;4-DoF Tracking for Robot Fine Manipulation Tasks
9233df0b6722427faca21ea06b7b6956;Continual Prediction of Notification Attendance with Classical and Deep Network Approaches
9240c356540f4bf180f627974030fa6d;Improved SVD-based Initialization for Nonnegative Matrix Factorization using Low-Rank Correction
924affb2b2ca4b54b15e83f0eb5e6a2f;
925197b43202499cb394d8569cb9bfaf;
9253c5c34e5f4f728133460e1b5a1c87;"Comparison of SMT and RBMT; The Requirement of Hybridization for Marathi-Hindi MT"
